/government/publications/transport-of-animals-undertaking-to-cleanse-and-disinfect-vehicles,[(3, 0.8511742173765795), (0, 0.049682766450424277), (1, 0.049602578570886881)]
/government/publications/exempt-markets-for-cattle-approved-premises,[(1, 0.89844066715473425), (3, 0.034080279964427522), (0, 0.03386109633514011)]
/government/publications/seed-crop-inspection-reports,[(3, 0.91504403958163494), (2, 0.028363101206155161), (1, 0.028306025009935197)]
/government/publications/seeds-for-export-application-for-sampling-and-testing,[(3, 0.89440750184870976), (2, 0.035344779246799157), (1, 0.035133257741503075)]
/government/publications/seed-test-reports,[(3, 0.91464223262834765), (2, 0.028477256274792237), (1, 0.028442749499720112)]
/government/publications/seed-certification-label-order-forms,[(3, 0.91072579871911441), (1, 0.029762006130100039), (0, 0.029758534882438899)]
/government/publications/seed-not-certified-application-to-export,[(3, 0.87110153297058868), (0, 0.042997624935623112), (2, 0.042966637046963525)]
/government/publications/zoo-inspections,[(3, 0.92721838621379982), (0, 0.024292163773793316), (1, 0.024264042615086349)]
/government/news/apha-at-rhs-chelsea-flower-show-2015,[(0, 0.9558564260623188), (3, 0.015044496581771883), (2, 0.014574363528115909)]
/government/news/gold-at-rhs-chelsea-flower-show-for-the-apha-garden,[(3, 0.94205303046233013), (0, 0.019458247501077601), (2, 0.019254717987901446)]
/government/publications/plant-imports-additional-declarations-for-phytosanitary-certificates,[(1, 0.89587341010057708), (3, 0.035224062473780064), (2, 0.034586786940861834)]
/government/publications/plant-species-by-import-category,[(2, 0.90630863759230151), (3, 0.031452975114627781), (1, 0.031154656804858967)]
/government/publications/licensed-testing-station-application,[(2, 0.64372627870367571), (3, 0.29365293572510298), (0, 0.031405845684458894)]
/guidance/exporting-grain-to-non-eu-countries,[(2, 0.97140683721208998)]
/guidance/issuing-plant-passports-to-trade-plants-in-the-eu,[(0, 0.94842318623448774), (2, 0.017313514472502588), (3, 0.017143065460199346)]
/guidance/handling-and-disposing-of-international-catering-waste,[(0, 0.95127774104622376), (1, 0.016325221848959581), (3, 0.016200536899316467)]
/government/publications/seed-lot-entry-forms,[(3, 0.91292619778817763), (2, 0.029076839099335158), (1, 0.028999383428425781)]
/government/publications/seed-certification-bulking-of-crops,[(3, 0.90947052801716277), (2, 0.030202079321034029), (0, 0.030168622626388676)]
/government/publications/seed-crop-entry,[(3, 0.91789395035712606), (2, 0.027388127120535309), (0, 0.027359345735412613)]
/government/publications/request-sampling-and-testing-of-a-seed-lot,[(3, 0.90801717675534921), (2, 0.030705475427589664), (1, 0.030661012875049545)]
/guidance/bse,[(3, 0.95219008336031308), (0, 0.015989549149582515), (1, 0.015978509838816782)]
/government/publications/bats-submission-for-rabies-screening,[(0, 0.89841054924536567), (3, 0.034187828466400498), (1, 0.033822030397925848)]
/government/publications/declaration-of-the-disposal-of-catering-waste-from-international-means-of-transport,[(1, 0.9002422049225608), (0, 0.033390823119068234), (3, 0.033278701537241065)]
/guidance/how-to-deal-with-non-bovine-tb-in-your-animals,[(1, 0.94823749408843017), (0, 0.017326499861497771), (3, 0.017254276463526095)]
/government/publications/tse-restricted-cattle-application-for-movement-licence,[(3, 0.89998867271381422), (0, 0.033462422829153182), (1, 0.03339345872064748)]
/government/statistics/scrapie-tse-surveillance-statistics,[(1, 0.88663779223343353), (0, 0.038265735882575855), (3, 0.038040775093182995)]
/guidance/importing-trees-and-plants-to-england-and-wales-from-the-eu,[(3, 0.95033072887592385), (2, 0.016733885441764448), (0, 0.016550173442710849)]
/guidance/importing-plants-fruit-vegetables-or-plant-material-to-the-uk,[(3, 0.96239114901813227), (2, 0.012577949821802707), (1, 0.012536460062579859)]
/guidance/enzootic-bovine-leukosis,[(0, 0.90123961905279104), (3, 0.033209393665119755), (2, 0.032783385170407998)]
/government/collections/tse-disease-surveillance-statistics,[(1, 0.93663094134356162), (0, 0.021270607832694678), (3, 0.021239263993030114)]
/government/publications/potatoes-for-export-application-for-inspection,[(2, 0.90139884221347677), (1, 0.032985149174781923), (3, 0.03294738378536885)]
/government/publications/plant-growing-season-application-for-inspection,[(0, 0.88223170077689717), (3, 0.039932911338555671), (2, 0.03924095616824852)]
/government/publications/potato-cyst-nematode-application-for-soil-sampling,[(0, 0.91236641712252275), (2, 0.029464531251335128), (3, 0.029220333921785205)]
/government/publications/bulbs-for-export-application-for-inspection,[(2, 0.89928818660273724), (3, 0.033837808721632827), (0, 0.033437712334898145)]
/government/publications/seed-marketing-licence-application,[(3, 0.91433863850097752), (2, 0.02859775484700439), (1, 0.028539692387866755)]
/government/publications/potato-brown-rot-river-sampling,[(3, 0.89590238360379693), (2, 0.034711755091192224), (1, 0.034700898958198279)]
/guidance/the-marketing-of-agricultural-and-vegetable-seed-varieties,[(2, 0.96467869511086379), (3, 0.012121902334459369), (1, 0.011606997337088486)]
/guidance/dus-protocols-for-testing-plant-varieties,[(2, 0.87504454527581399), (3, 0.042024367408511711), (0, 0.04155779660354865)]
/government/publications/plants-for-export-application-for-certification,[(1, 0.90181577123265144), (2, 0.03337920644046425), (3, 0.032843097246452131)]
/government/publications/seeds-for-export-application-for-certification,[(3, 0.90712324856286319), (2, 0.031574806666060766), (1, 0.030782874567576425)]
/government/publications/used-farm-machinery-for-export-application-for-certification,[(2, 0.8923037712974633), (3, 0.036627358286670152), (1, 0.035678005281638683)]
/government/publications/plant-material-for-re-forwarding-application-for-certification,[(3, 0.89572667470145451), (2, 0.035176395271942731), (1, 0.034605253888388469)]
