/guidance/salmonella-get-your-egg-laying-hens-tested,[(0, 0.97953571417036667)]
/government/publications/seed-lot-entry-forms,[(2, 0.69211691821992505), (0, 0.26016670933846442), (4, 0.015906752268281296)]
/government/publications/seed-certification-bulking-of-crops,[(2, 0.70100485032051907), (0, 0.24825940217814413), (4, 0.0169132312406549)]
/government/publications/seed-crop-entry,[(2, 0.71226189147709063), (0, 0.23469786124647807), (3, 0.017681068979461489)]
/government/collections/guidance-for-keepers-of-sheep-goats-and-pigs,[(0, 0.95945728895028892), (1, 0.010145925420966144), (4, 0.010134605637591549)]
/government/publications/lumpy-skin-disease-in-greece,[(0, 0.89751682379698805), (4, 0.0258297746980642), (3, 0.025555811415972175)]
/guidance/bovine-tb-getting-your-cattle-tested-in-england,[(0, 0.97593518950080171)]
/government/publications/request-sampling-and-testing-of-a-seed-lot,[(2, 0.698208662215141), (0, 0.25652226460699074), (4, 0.015091207993555532)]
/guidance/eggs-trade-regulations,[(0, 0.97258530833288936)]
/government/publications/bovine-tuberculosis-tb-in-domestic-pets,[(0, 0.93853663554807543), (4, 0.01536988042945376), (3, 0.015366544275069269)]
/guidance/local-authorities-regulation-of-zoos-and-circuses,[(0, 0.97102893913042099)]
/government/publications/adjacent-holding-licence-application-wales,[(0, 0.93843935060391703), (4, 0.015394915519151522), (3, 0.015391998468142298)]
/government/publications/animal-pathogens-guidance-on-controls,[(0, 0.94166009868653899), (1, 0.014586089586054653), (4, 0.01458580613005234)]
/guidance/keeping-zoo-animals,[(0, 0.97100991249155666)]
/guidance/poultry-registration,[(0, 0.95959801030209901), (4, 0.010103270633245556), (3, 0.010103030711054967)]
/government/publications/application-for-an-export-licence-for-horses-over-147-cm-14-2-hands-in-height-including-foals-at-the-foot-of-dams,[(0, 0.92659293834180978), (4, 0.018358208436408865), (3, 0.018354181573550437)]
/government/publications/interim-land-association-management-application,[(0, 0.92912579304750598), (3, 0.017721584362429616), (4, 0.017721446515197945)]
/guidance/disease-prevention-for-livestock-farmers,[(0, 0.97644026256468697)]
/government/publications/avian-quarantine-facilities-approved-premises,[(0, 0.94680403278104419), (4, 0.013305698565837685), (3, 0.013298414987320742)]
/government/publications/poultry-health-scheme-list-of-members,[(0, 0.93430377385298569), (4, 0.016430976130048468), (3, 0.016425340288576309)]
/guidance/get-approval-for-method-7-processing-of-animal-by-products,[(0, 0.96254205614659483)]
/guidance/how-to-operate-an-animal-by-product-abp-processing-facility,[(0, 0.96954094273797298)]
/guidance/validate-your-animal-by-product-abp-processing-facility,[(0, 0.97540206581810773)]
