/guidance/salmonella-get-your-egg-laying-hens-tested,[(0, 0.66763297824700862), (9, 0.31238435000373521)]
/guidance/animal-by-products-that-can-be-spread-on-land-without-processing,[(9, 0.95204767326439221)]
/government/statistics/sheep-and-goats-scrapie-disease-surveillance,[(9, 0.92673824969224039)]
/government/statistics/great-britain-poultry-register-statistics,[(9, 0.88758709434940519), (2, 0.020719063889054819), (7, 0.011462039021609078)]
/government/publications/application-for-veterinary-examination-of-horses-over-147cms-14-2-hands-in-height-including-foals-at-the-foot-of-their-dams,[(1, 0.61106251058359473), (9, 0.33099023706201325)]
/government/publications/avian-wildlife-casualty-veterinary-examination-certificate,[(9, 0.90621632431955634), (0, 0.010420415208084774), (8, 0.010420412288825615)]
/government/statistics/cross-compliance-2013-inspection-results,[(9, 0.97158364131695107)]
/government/publications/monitoring-the-humaneness-and-effectiveness-of-badger-culling-in-2014,[(9, 0.8620783211598213), (7, 0.073227274743410176)]
/government/publications/foot-and-mouth-disease-in-algeria-and-tunisia,[(9, 0.90154153941115078), (8, 0.010939829912019708), (3, 0.010939829538278732)]
/government/publications/bluetongue-in-greece-and-bulgaria,[(9, 0.90056007555086115), (8, 0.011048881281331439), (3, 0.011048881249139076)]
/government/publications/vesicular-stomatitis-in-horses-and-cattle-in-the-usa,[(9, 0.69012077463448906), (1, 0.21317367868402903), (6, 0.012088693520394315)]
/government/publications/swine-fever-in-domestic-pigs-and-wild-boar-in-latvia,[(9, 0.89329409639563728), (7, 0.011856229309992821), (2, 0.011856212466733896)]
/government/publications/bluetongue-in-greece-and-the-european-situation,[(9, 0.89677424274154316), (8, 0.011469530059672934), (3, 0.011469529590745452)]
/government/publications/pest-de-petits-ruminants-in-china,[(9, 0.88383623853060367), (7, 0.012907086250689218), (8, 0.012907085494889402)]
/government/publications/foot-and-mouth-disease-in-tunisia,[(9, 0.89472333003962101), (7, 0.011697408714715857), (8, 0.011697408397180264)]
/government/publications/avian-influenza-in-poultry-and-humans-in-china,[(9, 0.89777989848745932), (7, 0.011357969405593011), (8, 0.011357767991959394)]
/government/publications/qualitative-risk-assessment-sheep-pox-virus-and-lumpy-skin-disease-virus,[(9, 0.90098825502567914), (7, 0.011001317429809558), (1, 0.011001316235750694)]
/government/news/animal-and-plant-health-agency-launched,[(3, 0.62276389687725531), (9, 0.32928366349745508)]
/guidance/collecting-and-treating-animal-by-products-at-collection-centres,[(9, 0.96207559180823476)]
/guidance/animal-by-product-processors-how-to-carry-out-a-processing-test,[(9, 0.96337829191125834)]
/guidance/using-animal-material-in-home-work-or-community-compost-heaps,[(1, 0.59796572659260172), (9, 0.35644427958886465)]
/guidance/using-fertilisers-made-from-processed-animal-by-products-on-farms,[(9, 0.95446960501268918)]
/guidance/how-to-dispose-of-milk-from-your-farm-or-dairy,[(9, 0.96031608958914061)]
/guidance/laboratory-testing-requirements-for-animal-by-products-abps,[(9, 0.96019199557949508)]
/guidance/animal-by-products-handling-and-treating-wool-and-hair,[(9, 0.94049503301191473)]
/guidance/biodiesel-producers-when-you-can-use-animal-fat-and-cooking-oil,[(9, 0.96072647848228354)]
/guidance/making-fertiliser-from-processed-animal-by-products-abps,[(9, 0.97035131536839037)]
/government/organisations/animal-and-plant-health-agency/about/about-our-services,[(9, 0.945380480245543)]
/government/publications/inspection-feedback-form,[(9, 0.91328243689308486)]
/government/publications/transport-of-animals-undertaking-to-cleanse-and-disinfect-vehicles,[(5, 0.56543473430222824), (9, 0.35839846237020651)]
/government/publications/central-point-recording-centre-for-sheep-application,[(9, 0.64298724813423003), (3, 0.31371899915761986)]
/guidance/using-leftover-milk-and-milk-products-as-farm-animal-feed,[(9, 0.96226459755851812)]
/guidance/how-food-businesses-must-dispose-of-food-and-former-foodstuffs,[(9, 0.97623819918880528)]
/government/publications/apha-framework-document,[(9, 0.90592778614881153), (5, 0.010452735609525636), (7, 0.010452444049727909)]
/government/publications/assembly-centre-for-eu-trade-of-livestock-application,[(9, 0.89190732564864839), (7, 0.012010331923786781), (0, 0.0120102946005851)]
/guidance/processing-manure-for-sale-as-fertiliser-in-the-eu,[(9, 0.95591523093772768)]
/guidance/handling-and-storing-animal-by-products,[(9, 0.95517563861619581), (7, 0.018272574844437051)]
/government/publications/meat-chicken-notification,[(9, 0.92029303723147415)]
/government/news/new-tb-testing-arrangements-for-england-and-wales-due-in-2015,[(9, 0.94796719490881309)]
/government/publications/bluetongue-virus-btv-4-in-greece-bulgaria-and-the-republic-of-macedonia,[(9, 0.89933940868444773), (3, 0.011184511374398871), (8, 0.011184511318527783)]
/guidance/using-animal-by-products-to-feed-carnivores-at-kennels-and-zoos,[(9, 0.96334977130058974)]
/government/publications/tse-testing-of-fallen-stock-approval-application,[(9, 0.91693190917815937)]
/government/publications/ahvla-annual-report-and-accounts-2013-to-2014,[(9, 0.91317098630981908)]
/government/collections/guidance-for-the-animal-by-product-industry,[(9, 0.93942402389607427)]
/government/publications/equine-infectious-anaemia-in-cornwall-and-devon-epidemiology-report,[(9, 0.8640128718335468), (1, 0.066034658981663732)]
/government/publications/apha-staff-survey-results-2014,[(6, 0.70161474903305987), (9, 0.22261233771500083)]
/government/publications/united-kingdom-animal-transport-certificate-and-contingency-plan-template-for-a-specific-journey,[(9, 0.92076432258042029)]
/government/news/avian-flu-outbreak-in-duck-breeding-farm-in-yorkshire,[(9, 0.96289097934767787)]
/government/news/apha-announces-new-post-mortem-examination-expert-provider-for-wales,[(9, 0.9541608421789618)]
/government/publications/central-point-recording-centres-for-sheep-approved-premises,[(9, 0.53534080395381489), (3, 0.41615597004228055)]
/government/publications/additional-cph-for-an-officially-tb-free-cattle-business-application,[(9, 0.95565861805746088)]
/government/publications/exempt-markets-for-cattle-approved-premises,[(9, 0.93542092819749556)]
/government/publications/seed-crop-inspection-reports,[(2, 0.70391723819179208), (9, 0.2335492080146471)]
/government/publications/pet-travel-declaration-for-more-than-5-pets-moving-for-a-competition-or-show,[(9, 0.92354332673096196)]
/government/news/tb-advice-for-farmers-in-badger-cull-areas,[(9, 0.95098546151415164)]
/government/publications/seeds-for-export-application-for-sampling-and-testing,[(2, 0.67666793684057291), (9, 0.24675620187435074)]
/government/publications/seed-test-reports,[(2, 0.72591866005683803), (9, 0.21109456534922735)]
/government/publications/seed-certification-label-order-forms,[(2, 0.74616235370369666), (9, 0.18314073396745911)]
/guidance/travelling-circus-with-wild-animals-get-a-licence,[(9, 0.966144795881823)]
/government/publications/seed-not-certified-application-to-export,[(2, 0.67497885122912626), (9, 0.24347987140465352), (1, 0.010193161315816478)]
/government/publications/animal-gathering-licence-application,[(9, 0.93997113368959195)]
/government/publications/cross-compliance-guidance-for-2015,[(9, 0.94346618804179094)]
/government/news/low-severity-avian-flu-confirmed-in-hampshire,[(9, 0.96215866832572572)]
/government/news/apha-awards-contracts-for-tb-testing-and-other-veterinary-services-in-wales,[(5, 0.68366923534919066), (9, 0.28983933764009961)]
/government/news/apha-awards-contracts-for-tb-testing-and-other-veterinary-services-in-england,[(5, 0.69244101891263454), (9, 0.28141286896675821)]
/government/publications/zoo-inspections,[(9, 0.93131615128419254)]
/government/news/first-finding-of-disease-caused-by-avian-reovirus-in-a-wild-bird-in-gb,[(9, 0.95404863127830553)]
/guidance/using-animal-by-products-to-make-pet-food,[(9, 0.96750152995851857)]
/government/news/apha-at-rhs-chelsea-flower-show-2015,[(9, 0.96345413316463291)]
/government/publications/application-for-an-export-licence-for-ponies-including-horses-of-147-cms-14-2-hands-or-less,[(1, 0.64182870558665606), (9, 0.27909354673119491)]
/guidance/bovine-tb-badger-vaccination-training,[(9, 0.95272819857380897)]
/guidance/bovine-tb,[(9, 0.88969069270301915), (6, 0.081054135952712159)]
/government/news/apha-publishes-information-on-new-arrangements-for-veterinary-services,[(9, 0.95867906868278319)]
/government/news/members-of-new-animal-disease-surveillance-governance-board-announced,[(9, 0.95122055985285237)]
