/guidance/salmonella-get-your-egg-laying-hens-tested,[(2, 0.97954209520297786)]
/government/collections/guidance-for-the-animal-by-product-industry,[(2, 0.94529297397915557), (4, 0.013682156520375889), (3, 0.013680887994902878)]
/government/publications/equine-infectious-anaemia-in-cornwall-and-devon-epidemiology-report,[(2, 0.92887947463652631), (0, 0.017803204506009938), (4, 0.017773106348461954)]
/government/publications/apha-staff-survey-results-2014,[(2, 0.92222951294594413), (0, 0.01981723876263785), (4, 0.019318551403608698)]
/government/publications/united-kingdom-animal-transport-certificate-and-contingency-plan-template-for-a-specific-journey,[(2, 0.92852110763782159), (0, 0.017934529628253391), (4, 0.017848702745863726)]
/government/news/avian-flu-outbreak-in-duck-breeding-farm-in-yorkshire,[(2, 0.96632529287058011)]
/government/news/apha-announces-new-post-mortem-examination-expert-provider-for-wales,[(2, 0.95839391727578482), (0, 0.010413301762128634), (4, 0.010398374224792626)]
/government/publications/central-point-recording-centres-for-sheep-approved-premises,[(2, 0.95068383355706854), (4, 0.012334399629954482), (3, 0.012334230943393537)]
/government/publications/additional-cph-for-an-officially-tb-free-cattle-business-application,[(2, 0.95979852515980346), (0, 0.010062956705849724), (3, 0.010046780402250179)]
/government/publications/exempt-markets-for-cattle-approved-premises,[(2, 0.94161611172704118), (1, 0.014602866160826041), (4, 0.014601814181768159)]
/government/publications/seed-crop-inspection-reports,[(2, 0.93664379851627066), (3, 0.015841199794479125), (4, 0.015841183090759929)]
/government/publications/pet-travel-declaration-for-more-than-5-pets-moving-for-a-competition-or-show,[(2, 0.93090699717809311), (0, 0.017287262510760085), (3, 0.017271075325659614)]
/government/news/tb-advice-for-farmers-in-badger-cull-areas,[(2, 0.95558208101812048), (0, 0.011142738721709301), (4, 0.011091978745144912)]
/government/publications/seeds-for-export-application-for-sampling-and-testing,[(2, 0.92235367658048706), (0, 0.019472187599245534), (4, 0.019391960732088879)]
/government/publications/seed-test-reports,[(2, 0.93619686076157393), (4, 0.015955348775850607), (3, 0.015954780809985709)]
/government/publications/seed-certification-label-order-forms,[(2, 0.92847962772434889), (4, 0.017882836416682514), (3, 0.017882095651391389)]
/guidance/travelling-circus-with-wild-animals-get-a-licence,[(2, 0.96919894902824577)]
/government/publications/seed-not-certified-application-to-export,[(2, 0.9174201373880787), (3, 0.020649891302213095), (4, 0.020649878146269601)]
/government/publications/animal-gathering-licence-application,[(2, 0.94538767826575887), (0, 0.01394662593805183), (4, 0.013555867447574314)]
/government/publications/cross-compliance-guidance-for-2015,[(2, 0.94893924642165528), (0, 0.012853150460450463), (4, 0.012736403450087953)]
/government/news/low-severity-avian-flu-confirmed-in-hampshire,[(2, 0.96562782540266423)]
/government/news/apha-awards-contracts-for-tb-testing-and-other-veterinary-services-in-wales,[(2, 0.97288216762856006)]
/government/news/apha-awards-contracts-for-tb-testing-and-other-veterinary-services-in-england,[(2, 0.97321762456639804)]
/government/publications/zoo-inspections,[(2, 0.9377667759143028), (1, 0.01556153205859478), (4, 0.015561305622535656)]
/government/news/first-finding-of-disease-caused-by-avian-reovirus-in-a-wild-bird-in-gb,[(2, 0.95823451776571233), (0, 0.010488282725997954), (4, 0.010425899968860819)]
/guidance/using-animal-by-products-to-make-pet-food,[(2, 0.97044142246024478)]
/government/news/apha-at-rhs-chelsea-flower-show-2015,[(2, 0.96669798899655057)]
